stop_namecleanstop_name,Total Avg. Ons,Total Avg. Offs,Overall Mean Avg. Ons,Overall Mean Avg. Offs,stop_lat,stop_lon
Easton Rd & Pershing Av - FS,2.822222222222222,0.4,1.411111111111111,0.2,40.129416,-75.128704
Easton Rd & Pleasant Av,0.117647058823529,0.382352941176471,0.0588235294117645,0.1911764705882355,40.112221,-75.142091
Easton Rd & Pleasant Av ,0.0,0.0,0.0,0.0,40.11256,-75.141971
Easton Rd & Rodney St,1.38461538461538,0.230769230769231,0.69230769230769,0.1153846153846155,40.071663,-75.179349
Easton Rd & Rosemore Av,0.8319327731092436,0.1484593837535014,0.2079831932773109,0.03711484593837535,40.104723,-75.1496475
Easton Rd & Royal Av - FS,0.8205128205128209,0.0833333333333333,0.20512820512820523,0.020833333333333325,40.0951795,-75.1589205
Easton Rd & Rubicam Av,0.648989898989899,0.2676767676767675,0.3244949494949495,0.13383838383838376,40.135249,-75.123162
Easton Rd & Rubicam Av - FS,0.277777777777778,0.2555555555555556,0.138888888888889,0.1277777777777778,40.135053,-75.123139
Easton Rd & Russell Rd,0.14957264957264949,1.5940170940170986,0.07478632478632474,0.7970085470085493,40.153927,-75.12172
Easton Rd & Russell Rd - FS,0.181818181818182,0.0454545454545455,0.090909090909091,0.02272727272727275,40.153936,-75.121554
Easton Rd & Ruth Av,1.095238095238096,1.2880952380952384,0.273809523809524,0.3220238095238096,40.17628,-75.12820450000001
Easton Rd & Sauerman Rd,0.0,0.533333333333333,0.0,0.2666666666666665,40.290511,-75.127574
Easton Rd & Sauerman Rd - MBFS,1.416666666666667,0.166666666666667,0.7083333333333335,0.0833333333333335,40.293233,-75.127586
Easton Rd & Shetland Dr,0.5440947940947936,0.111111111111111,0.1360236985236984,0.02777777777777775,40.238326,-75.13653249999999
Easton Rd & Springhouse Ln ,0.84965034965035,0.363636363636364,0.424825174825175,0.181818181818182,40.096173,-75.158023
Easton Rd & Street Rd,0.357142857142857,1.5,0.1785714285714285,0.75,40.229026,-75.138776
Easton Rd & Street Rd ,0.142857142857143,0.0,0.0714285714285715,0.0,40.229999,-75.138665
Easton Rd & Street Rd - MBFS,0.133333333333333,0.4,0.0666666666666665,0.2,40.232174,-75.137684
Easton Rd & Street Rd - MBNS,0.0,0.0,0.0,0.0,40.232184,-75.137969
Easton Rd & Summit Av,0.307692307692308,0.0384615384615385,0.153846153846154,0.01923076923076925,40.147261,-75.118658
Easton Rd & Susquehanna Rd,2.03125,0.09375,1.015625,0.046875,40.121019,-75.133367
Easton Rd & Susquehanna Rd - MBNS,0.58974358974359,0.8717948717948716,0.294871794871795,0.4358974358974358,40.121697,-75.13314
Easton Rd & Sycamore Av,0.133333333333333,0.0,0.0666666666666665,0.0,40.168613,-75.12649
Easton Rd & Sycamore Av - MBFS,0.0,0.4,0.0,0.2,40.167174,-75.125761
Easton Rd & Tague Av,1.012626262626262,0.704545454545455,0.506313131313131,0.3522727272727275,40.110574,-75.14392
Easton Rd & Thouron St,0.111111111111111,0.0285714285714286,0.0555555555555555,0.0142857142857143,40.075808,-75.17685
Easton Rd & Titus Av - FS,0.0384615384615385,0.7051282051282055,0.01923076923076925,0.35256410256410275,40.219272,-75.139906
Easton Rd & Titus Av - MBFS,0.2,0.4,0.1,0.2,40.21738,-75.139748
Easton Rd & Titus Av - MBNS,0.0,0.133333333333333,0.0,0.0666666666666665,40.223789,-75.140077
Easton Rd & Toxony Av,0.8941176470588239,1.64705882352941,0.44705882352941195,0.823529411764705,40.097214,-75.156741
Easton Rd & Toxony Av - FS,1.858974358974357,0.20512820512820548,0.9294871794871785,0.10256410256410274,40.097161,-75.157014
Easton Rd & Tyson Av,0.583333333333333,1.41666666666667,0.2916666666666665,0.708333333333335,40.120022,-75.134567
Easton Rd & Tyson Av ,0.0,0.0,0.0,0.0,40.119826,-75.134544
Easton Rd & Upper Barness Rd,0.8,0.466666666666667,0.4,0.2333333333333335,40.242374,-75.136492
Easton Rd & Valley Sq Blvd,0.0666666666666667,0.266666666666667,0.03333333333333335,0.1333333333333335,40.234119,-75.137178
Easton Rd & Waverly Rd,0.0294117647058824,0.7,0.0147058823529412,0.35,40.09855,-75.155423
Easton Rd & Wavlerly Rd,0.2449494949494947,0.363636363636364,0.12247474747474735,0.181818181818182,40.098898,-75.155268
Easton Rd & Welsh Rd,1.4343434343434338,0.204545454545455,0.7171717171717169,0.1022727272727275,40.137413,-75.121188
Easton Rd & Wesley Av,8.289393939393943,0.96916221033868,2.0723484848484857,0.24229055258467,40.099596500000004,-75.154472
Easton Rd & Woodland Rd,1.3338383838383827,0.813636363636364,0.3334595959595957,0.203409090909091,40.127885,-75.130332
Easton Rd & Woolston Av,0.333333333333333,0.257142857142857,0.1666666666666665,0.1285714285714285,40.073972,-75.178016
Easton Rd & Woolston Av - FS,0.0,0.0384615384615385,0.0,0.01923076923076925,40.073928,-75.178217
Easton Rd & Wyandotte Rd,0.3717948717948715,0.8547008547008549,0.18589743589743574,0.42735042735042744,40.160054,-75.123316
Easton Rd & Wyandotte Rd - FS,0.714285714285714,4.42857142857143,0.357142857142857,2.214285714285715,40.159741,-75.122903
Easton Rd & Wyandotte Rd - MBFS,0.0666666666666667,1.4,0.03333333333333335,0.7,40.158348,-75.122815
Edgemont Av & 12th St - FS,0.5,0.833333333333333,0.25,0.4166666666666665,39.856233,-75.361126
Edgmont Av & 11th St,0.166666666666667,0.666666666666667,0.04166666666666675,0.16666666666666674,39.854966000000005,-75.3608145
Edgmont Av & 12th St,0.0,0.666666666666667,0.0,0.3333333333333335,39.856581,-75.361008
Edgmont Av & 14th St,0.742063492063492,4.34920634920635,0.185515873015873,1.0873015873015874,39.858326,-75.3616375
Edgmont Av & 15th St,2.7321428571428568,2.4464285714285703,1.3660714285714284,1.2232142857142851,39.859536,-75.362137
Edgmont Av & 16th St - MBNS,0.0,0.0714285714285714,0.0,0.0357142857142857,39.860616,-75.363032
Edgmont Av & 17th St,0.964285714285714,1.142857142857143,0.482142857142857,0.5714285714285715,39.860902,-75.362997
Edgmont Av & 20th St,0.5714285714285714,0.732142857142857,0.2857142857142857,0.3660714285714285,39.862822,-75.365366
Edgmont Av & 20th St - FS,0.0,0.2,0.0,0.1,39.862831,-75.365684
Edgmont Av & 21st St,0.892857142857143,0.392857142857143,0.4464285714285715,0.1964285714285715,39.863492,-75.366875
Edgmont Av & 22nd St,1.675844806007505,0.9924906132665829,0.8379224030037525,0.49624530663329147,39.863822,-75.36816
Edgmont Av & 22nd St - FS,1.777777777777781,0.333333333333333,0.8888888888888905,0.1666666666666665,39.863992,-75.369021
Edgmont Av & 22nd St - MBNS,2.5,0.222222222222222,1.25,0.111111111111111,39.863921,-75.369292
Edgmont Av & 24th St,0.720238095238096,8.36111111111111,0.180059523809524,2.0902777777777777,39.864502,-75.371138
Edgmont Av & 9th St,0.5,0.333333333333333,0.25,0.1666666666666665,39.852868,-75.360764
Edgmont Av & 9th St - FS,0.0,0.666666666666667,0.0,0.3333333333333335,39.8531,-75.36061
Edgmont Av & Avon Rd,1.6507936507936511,1.007936507936508,0.4126984126984128,0.251984126984127,39.866195000000005,-75.3751345
Edgmont Av & Brookhaven Rd,4.22653316645808,1.300375469336671,2.11326658322904,0.6501877346683355,39.872648,-75.388382
Edgmont Av & Cambridge Rd - MBFS,0.0,0.142857142857143,0.0,0.0714285714285715,39.875854,-75.393807
Edgmont Av & Chelton Rd,4.070707070707071,3.457575757575758,1.0176767676767677,0.8643939393939395,39.867334,-75.3777405
Edgmont Av & Cobourn Blvd - FS,0.5714285714285714,1.785714285714286,0.2857142857142857,0.892857142857143,39.875077,-75.393123
Edgmont Av & Dutton Mill Rd - FS,0.2,0.8,0.1,0.4,39.878996,-75.397592
Edgmont Av & Elkington Blvd,2.5952380952380993,3.843253968253968,0.6488095238095248,0.960813492063492,39.865217,-75.37293
Edgmont Av & Forrestview Rd,1.214285714285714,0.285714285714286,0.607142857142857,0.142857142857143,39.868218,-75.379657
Edgmont Av & Forrestview Rd - FS,1.388888888888889,4.055555555555555,0.6944444444444445,2.0277777777777777,39.868102,-75.379716
Edgmont Av & Garrison Rd,1.3484848484848522,3.272727272727273,0.33712121212121304,0.8181818181818182,39.868527,-75.38056449999999
Edgmont Av & Hilltop Dr,0.8999999999999999,2.6,0.44999999999999996,1.3,39.879701,-75.397958
Edgmont Av & Maple Av,1.142857142857143,1.0,0.28571428571428575,0.25,39.8737645,-75.39094750000001
Edgmont Av & Ridge Blvd,1.214285714285714,0.785714285714286,0.3035714285714285,0.1964285714285715,39.873108,-75.389267
Edgmont Av & Roland Rd,0.0,0.0,0.0,0.0,39.866977,-75.376697
Edgmont Av & Whiteley Rd - MBNS,0.0714285714285714,0.0,0.0357142857142857,0.0,39.876889,-75.395057
Edgmont Av & Whitely Rd,0.444444444444444,0.0,0.222222222222222,0.0,39.877264,-75.395753
Edgmont St Station,2.676470588235294,3.5,0.6691176470588235,0.875,39.9174,-75.385648
Egypt Rd & Crawford Rd,0.6587301587301579,0.0,0.16468253968253949,0.0,40.129200499999996,-75.42262299999999
Egypt Rd & Mill Grove Dr ,0.2,0.3,0.1,0.15,40.130553,-75.436959
Egypt Rd & Mill Grove Dr - FS,0.384615384615385,1.2,0.1923076923076925,0.6,40.130588,-75.436817
Egypt Rd & Mill Rd,0.125,2.15277777777778,0.0625,1.07638888888889,40.131654,-75.390623
Egypt Rd & Park Av,0.357142857142857,0.0,0.1785714285714285,0.0,40.128357,-75.431466
Egypt Rd & Pawlings Rd,0.0,0.928571428571429,0.0,0.4642857142857145,40.128223,-75.432117
Egypt Rd & Port Indian Rd,1.111111111111111,0.222222222222222,0.5555555555555555,0.111111111111111,40.131511,-75.390647
Egypt Rd & Rittenhouse Rd,0.230769230769231,0.153846153846154,0.1153846153846155,0.076923076923077,40.129981,-75.414005
Egypt Rd & Rittenhouse Rd - FS,0.166666666666667,0.0,0.0833333333333335,0.0,40.12982,-75.414005
Egypt Rd & School Ln - FS,0.0,1.111111111111111,0.0,0.27777777777777773,40.132196,-75.384686
Egypt Rd & Shannondell Blvd - FS,0.0769230769230769,0.4769230769230769,0.03846153846153845,0.23846153846153845,40.130435,-75.407423
Egypt Rd & Surrey Ln,0.6769230769230768,0.0769230769230769,0.3384615384615384,0.03846153846153845,40.129651,-75.435124
Egypt Rd & Surrey Ln - MBFS,0.1,0.8666666666666669,0.05,0.43333333333333346,40.129232,-75.434781
Egypt Rd & Trooper Rd - FS,2.3588235294117648,1.8607843137254911,0.5897058823529412,0.4651960784313728,40.130844,-75.401651
Egypt Rd & Varnum Rd,5.375,2.458333333333334,1.34375,0.6145833333333335,40.132346999999996,-75.382235
Egypt Rd & Willowbrook Dr,0.0,0.0,0.0,0.0,40.131334,-75.396791
Egypt Rd & Willowbrook Dr - FS,0.777777777777778,0.0,0.388888888888889,0.0,40.131227,-75.396779
Einstein Medical Ctr - north entrance,2.485294117647059,7.8088235294117645,1.2426470588235294,3.9044117647058822,40.154497,-75.343383
Einstein Medical Ctr - south entrance,0.529411764705882,0.117647058823529,0.264705882352941,0.0588235294117645,40.152374,-75.344558
Eisenhower Av & Trooper Rd - MBFS,0.0,0.27692307692307694,0.0,0.13846153846153847,40.123893,-75.409851
Electronic Dr & UPS,0.4,1.06666666666667,0.2,0.533333333333335,40.163096,-75.145345
Electronic Dr & Welsh Rd - MBFS,1.642857142857143,0.0,0.8214285714285715,0.0,40.161403,-75.146891
Electronic Dr & Welsh Rd - MBNS,3.9454545454545453,0.0,1.9727272727272727,0.0,40.161057,-75.147437
Ellsworth Federal Station - BSL,1.25,0.0,0.3125,0.0,39.9361775,-75.16712949999999
Elm St & Cherry St,0.430769230769231,0.7923076923076919,0.2153846153846155,0.39615384615384597,40.072826,-75.299148
Elm St & Poplar St,0.70940170940171,1.29059829059829,0.354700854700855,0.645299145299145,40.072347,-75.302141
Elm St & Poplar St - MBFS,1.25,0.75,0.625,0.375,40.072623,-75.300511
Elmwood Av & 2nd St,0.0,0.0,0.0,0.0,40.1525295,-74.9779985
Elmwood Av & 56th St,1.055555555555556,0.347222222222222,0.263888888888889,0.0868055555555555,39.931079499999996,-75.21772899999999
Elmwood Av & 57th St,0.910714285714286,1.0,0.2276785714285715,0.25,39.930033,-75.219214
Elmwood Av & 58th St,2.0,1.29166666666667,0.5,0.3229166666666675,39.929058,-75.2205625
Elmwood Av & 59th St,2.5277777777777812,1.208333333333333,0.6319444444444453,0.30208333333333326,39.928132500000004,-75.221976
Elmwood Av & 61st St,3.208333333333333,0.952380952380953,0.8020833333333333,0.23809523809523825,39.9261425,-75.224856
Elmwood Av & 62nd St,2.688492063492064,1.734126984126985,0.672123015873016,0.43353174603174627,39.9249535,-75.2265005
Elmwood Av & 63rd St,0.625,0.9325396825396819,0.15625,0.23313492063492047,39.924045500000005,-75.2277245
Elmwood Av & 64th St,0.583333333333333,0.428571428571429,0.14583333333333326,0.10714285714285725,39.923088,-75.2290965
Elmwood Av & 65th St,0.222222222222222,0.964285714285714,0.0555555555555555,0.2410714285714285,39.922193500000006,-75.2303445
Elmwood Av & 66th St,1.7400793650793631,1.232142857142857,0.4350198412698408,0.30803571428571425,39.921334,-75.2315745
Elmwood Av & 67th St,1.375,1.821428571428571,0.34375,0.45535714285714274,39.9204255,-75.2328755
Elmwood Av & 68th St,0.7936507936507929,0.75,0.19841269841269824,0.1875,39.919348,-75.234413
Elmwood Av & 69th St,1.3650793650793631,0.375,0.3412698412698408,0.09375,39.918199,-75.2360685
Elmwood Av & 70th St,1.25,0.5,0.3125,0.125,39.9172285,-75.23743999999999
Elmwood Av & 71st St,1.291666666666667,2.625,0.32291666666666674,0.65625,39.9161645,-75.238989
Elmwood Av & 72nd St,1.611111111111114,2.111111111111111,0.4027777777777785,0.5277777777777778,39.9152025,-75.24037849999999
Elmwood Av & 73rd St,0.458333333333333,2.425,0.11458333333333325,0.60625,39.914232,-75.24177399999999
Elmwood Av & 74th St,0.0,0.0454545454545455,0.0,0.011363636363636374,39.9122635,-75.24451149999999
Elmwood Av & 75th St,0.0,0.166666666666667,0.0,0.0833333333333335,39.911351,-75.24606
Elmwood Av & 75th St - FS,0.333333333333333,0.0,0.1666666666666665,0.0,39.911146,-75.245824
Elmwood Av & 76th St,0.4,1.3,0.2,0.65,39.910006,-75.247574
Elmwood Av & Anna Av,0.222222222222222,0.0,0.111111111111111,0.0,40.158446,-74.98759
Elmwood Av & Anna Av - FS,0.444444444444444,0.0,0.222222222222222,0.0,40.15833,-74.98765
Elmwood Av & Arcola Pl,0.0238095238095238,0.0,0.0119047619047619,0.0,39.910318,-75.247396
Elmwood Av & Bonsall Av,1.142857142857143,0.0,0.5714285714285715,0.0,39.907557,-75.257423
Elmwood Av & Bridgetown Pk,0.0,0.0,0.0,0.0,40.159979,-74.989558
Elmwood Av & Brownsville Rd,3.4829059829059803,0.0384615384615385,1.7414529914529902,0.01923076923076925,40.151102,-74.97558
Elmwood Av & Brownsville Rd - FS,1.051282051282052,3.7136752136752103,0.525641025641026,1.8568376068376051,40.151307,-74.975626
Elmwood Av & Calcon Hook Rd,0.0,0.0,0.0,0.0,39.906014,-75.265239
Elmwood Av & Calcon Hook Rd - MBFS,0.0,0.181818181818182,0.0,0.090909090909091,39.905481,-75.266822
Elmwood Av & Calcon Hook Rd - MBNS,0.0,0.0,0.0,0.0,39.905258,-75.266881
Elmwood Av & Edgewood Av,0.678571428571429,1.42857142857143,0.3392857142857145,0.714285714285715,39.926935,-75.22385
Elmwood Av & Forest Av,0.1,0.0,0.05,0.0,40.153491,-74.979793
Elmwood Av & Forrest Av,0.7,0.0,0.35,0.0,40.15349,-74.979532
Elmwood Av & Henderson Dr - FS,0.571428571428571,0.0714285714285714,0.2857142857142855,0.0357142857142857,39.908034,-75.26095
Elmwood Av & Island Av,0.0,1.4300000000000002,0.0,0.35750000000000004,39.9130385,-75.243365
Elmwood Av & Island Av - MBFS,0.0,1.5,0.0,0.75,39.913266,-75.242998
Elmwood Av & Meadowbrook Rd,0.3,0.1,0.075,0.025,40.156118,-74.984229
Elmwood Av & Oak Rd,0.222222222222222,0.4,0.0555555555555555,0.1,40.1550355,-74.98234049999999
Elmwood Av & Poplar St,0.2,0.2,0.1,0.1,40.157335,-74.986448
Elmwood Av & Poplar St - FS,0.3,0.2,0.15,0.1,40.157299,-74.986199
Elmwood Av & Prospect Av,0.0,0.0,0.0,0.0,40.159405,-74.988768
Elmwood Av & Sharon Av,1.67459324155194,1.304130162703375,0.83729662077597,0.6520650813516875,39.904012,-75.270023
Elmwood Av & Sharon Av - MBFS,0.0,0.25,0.0,0.125,39.904341,-75.268913
Elmwood Av & Sharon Av - MBNS,0.7575757575757579,0.0,0.37878787878787895,0.0,39.904858,-75.268216
Elmwood Loop,2.125,0.025,1.0625,0.0125,39.914015,-75.242642
Elwood Av & Green Ln,2.179487179487176,2.38461538461538,1.089743589743588,1.19230769230769,40.119114,-74.846017
Elwyn Industries Side Entrance,0.166666666666667,0.416666666666667,0.0833333333333335,0.2083333333333335,39.860193,-75.401375
Elwyn Rd & Baltimore Pk,0.0,0.0,0.0,0.0,39.916597,-75.404397
Elwyn Train Station,1.599499374217773,1.483103879849812,0.7997496871088865,0.741551939924906,39.907897,-75.411269
Engle St & 11th St,0.875668449197861,2.171122994652406,0.21891711229946526,0.5427807486631016,39.8415695,-75.390275
Engle St & 12th St,1.483260325406758,1.4654516061743839,0.3708150813516895,0.36636290154359596,39.8423595,-75.390988
Engle St & 9th St,0.352941176470588,1.588235294117647,0.176470588235294,0.7941176470588235,39.839976,-75.389015
Engle St & Shannon St - FS,0.647058823529412,0.647058823529412,0.323529411764706,0.323529411764706,39.84377,-75.392349
Engle St & Shannon St - MBNS,0.454545454545455,0.363636363636364,0.2272727272727275,0.181818181818182,39.843538,-75.391925
Enterprise Av & Executive Av,0.529411764705882,10.960784313725524,0.264705882352941,5.480392156862762,39.882165,-75.226633
Enterprise Av & Fort Mifflin - FS,0.9935897435897441,0.0,0.49679487179487203,0.0,39.884157,-75.222369
Enterprise Av & Fort Mifflin Rd,0.0,0.1,0.0,0.05,39.884362,-75.222215
Erie Av & 10th St,0.04,0.0,0.02,0.0,40.008389,-75.144198
Erie Av & 10th St ,0.461538461538462,1.27272727272727,0.230769230769231,0.636363636363635,40.008291,-75.144423
Erie Av & 11th St,0.442857142857143,0.257142857142857,0.11071428571428575,0.06428571428571425,40.008539999999996,-75.145887
Erie Av & 13th St,0.6,0.0,0.3,0.0,40.009006,-75.148958
Erie Av & 15th St,2.061538461538462,5.01153846153846,0.5153846153846156,1.252884615384615,40.0094525,-75.152874
Erie Av & 16th St,0.678571428571429,2.25,0.16964285714285726,0.5625,40.0096655,-75.1545575
Erie Av & 17th St ,0.25079365079365057,1.0,0.06269841269841264,0.25,40.0098605,-75.15599850000001
Erie Av & 18th St ,3.775824175824172,2.886202686202677,0.943956043956043,0.7215506715506692,40.0100605,-75.15758149999999
Erie Av & 19th St ,1.507692307692308,3.153846153846154,0.376923076923077,0.7884615384615385,40.010265000000004,-75.1591405
Erie Av & 20th St ,1.531623931623932,3.04273504273504,0.382905982905983,0.76068376068376,40.0104735,-75.160759
Erie Av & 21st St ,1.407081807081807,1.811965811965812,0.35177045177045174,0.452991452991453,40.0107095,-75.16261399999999
Erie Av & 22nd St,9.47857142857143,4.0,4.739285714285715,2.0,40.010931,-75.163889
Erie Av & 2nd St,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,40.006851,-75.131464
Erie Av & 2nd St ,0.0714285714285714,0.214285714285714,0.0357142857142857,0.107142857142857,40.006691,-75.131795
Erie Av & 3rd St ,1.5,0.111111111111111,0.75,0.0555555555555555,40.006955,-75.134146
Erie Av & 3rd St - FS,1.11111111111111,2.22222222222222,0.555555555555555,1.11111111111111,40.00708,-75.134193
Erie Av & 5th St ,1.786324786324791,3.94444444444444,0.44658119658119777,0.98611111111111,40.0073855,-75.1368445
Erie Av & 6th St ,0.29914529914529886,1.1709401709401699,0.07478632478632471,0.29273504273504247,40.007649,-75.1388295
Erie Av & 8th St ,0.230769230769231,2.427350427350428,0.05769230769230775,0.606837606837607,40.0080215,-75.1417585
Erie Av & 9th St ,3.2393162393162367,6.564102564102562,0.8098290598290592,1.6410256410256405,40.008157999999995,-75.1427565
Erie Av & B St ,0.0571428571428571,0.0,0.02857142857142855,0.0,40.00718,-75.123615
Erie Av & B St - MBFS,0.0,0.0,0.0,0.0,40.006897,-75.121182
Erie Av & Broad St,0.0769230769230769,0.0769230769230769,0.03846153846153845,0.03846153846153845,40.009208,-75.151439
Erie Av & Broad St - H FS,0.0,0.0,0.0,0.0,40.009406,-75.152053
Erie Av & Broad St - XH FS,1.2,1.3,0.6,0.65,40.00936,-75.151722
Erie Av & Castor Av ,0.939194139194138,0.2626373626373626,0.2347985347985345,0.06565934065934065,40.005765499999995,-75.09904
Erie Av & D St ,0.607142857142857,0.4390756302521,0.15178571428571425,0.109768907563025,40.0066785,-75.1193095
Erie Av & D St - MBFS,0.777777777777778,1.428571428571429,0.1944444444444445,0.35714285714285726,40.0066645,-75.119091
Erie Av & Elder St - FS,1.6924369747899188,1.0840336134453779,0.8462184873949594,0.5420168067226889,40.009053,-75.149844
Erie Av & F St ,0.9890756302521004,0.9537815126050424,0.2472689075630251,0.2384453781512606,40.006151,-75.115359
Erie Av & F St - MBFS,0.0769230769230769,0.52991452991453,0.03846153846153845,0.264957264957265,40.00645,-75.117119
Erie Av & Front St,1.28,0.04,0.32,0.01,40.007594999999995,-75.127478
Erie Av & G St ,1.01013431013431,0.583333333333333,0.2525335775335775,0.14583333333333326,40.005919000000006,-75.1135225
Erie Av & G St - MBNS,0.333333333333333,0.916666666666667,0.1666666666666665,0.4583333333333335,40.005704,-75.111331
Erie Av & Germantown Av ,0.153846153846154,0.0,0.076923076923077,0.0,40.009233,-75.150671
Erie Av & I St ,1.8638583638583626,3.147619047619047,0.46596459096459064,0.7869047619047618,40.005386,-75.1093825
Erie Av & I St - MBNS ,1.0857142857142856,0.25,0.5428571428571428,0.125,40.005606,-75.111651
Erie Av & J St ,1.022100122100122,0.5285714285714286,0.2555250305250305,0.13214285714285715,40.0054435,-75.1073735
Erie Av & K St ,0.2857142857142853,0.938095238095238,0.07142857142857133,0.2345238095238095,40.005523499999995,-75.105358
Erie Av & Kensington Av - FS,0.0,0.0,0.0,0.0,40.005898,-75.0967
Erie Av & L St ,0.2952380952380951,0.7619047619047623,0.07380952380952377,0.19047619047619058,40.005589,-75.103289
Erie Av & M St ,1.2238095238095241,0.716666666666666,0.30595238095238103,0.1791666666666665,40.0056725,-75.1010795
Erie Av & O St ,2.060504201680669,1.747899159663864,1.0302521008403345,0.873949579831932,40.005765,-75.097126
Erie Av & Old York Rd,2.625,0.227272727272727,1.3125,0.1136363636363635,40.008727,-75.147706
Erie Av & Old York Rd ,0.153846153846154,3.4957264957264913,0.076923076923077,1.7478632478632457,40.008824,-75.147481
Erie Av & Rising Sun Av,0.444444444444444,1.0256410256410249,0.222222222222222,0.5128205128205124,40.007889,-75.140252
Erie Av & Rising Sun Av ,1.0,5.05882352941176,0.5,2.52941176470588,40.007873,-75.14108
Erie Av & Roberto Clemente Walk,0.0,0.928571428571429,0.0,0.23214285714285726,40.007075,-75.130086
Erie Av & St Chris Dr,0.111111111111111,0.683760683760684,0.0555555555555555,0.341880341880342,40.007541,-75.12541
Erie Av & St Chris Dr - FS,2.364285714285714,1.5,1.182142857142857,0.75,40.007407,-75.125328
Erie Av & Whitaker Av ,0.0476190476190476,0.119047619047619,0.0238095238095238,0.0595238095238095,40.007277,-75.123272
Erie Station - BSL,1.191176470588235,0.176470588235294,0.29779411764705876,0.0441176470588235,40.009234,-75.15120250000001
Erie Torresdale Station - MFL,0.767058823529412,0.426470588235294,0.191764705882353,0.1066176470588235,40.0058565,-75.0964335
Escort Av & Island Av ,0.2,0.1,0.1,0.05,39.884036,-75.230427
Essex Av & Dudley St - FS,0.176470588235294,0.529411764705882,0.088235294117647,0.264705882352941,40.012489,-75.266543
Essex Av & Montgomery  Av,0.3409090909090909,0.363636363636364,0.17045454545454544,0.181818181818182,40.013374,-75.267108
Essex Av & Montgomery - FS,0.235294117647059,0.588235294117647,0.1176470588235295,0.2941176470588235,40.013124,-75.267156
Essex Av & Sabine Av,1.1270053475935826,1.488636363636364,0.28175133689839565,0.372159090909091,40.0112065,-75.264956
Essex Av & Windsor Av,0.666666666666667,2.70833333333333,0.16666666666666674,0.6770833333333325,40.0064155,-75.262627
Essex Av & Woodbine Av,0.544117647058824,0.663101604278074,0.136029411764706,0.1657754010695185,40.008514,-75.2635205
Essington Av & 67th St,0.0,0.4,0.0,0.2,39.914115,-75.221562
Essington Av & 67th St - FS,0.5,1.166666666666667,0.25,0.5833333333333335,39.914499,-75.221278
Essington Av & 68th St,0.0,0.0,0.0,0.0,39.910833,-75.22248
Essington Av & 68th St - MBNS,1.785714285714286,3.21428571428571,0.892857142857143,1.607142857142855,39.910458,-75.22247
Essington Av & 69th St - FS,0.352941176470588,0.0588235294117647,0.176470588235294,0.02941176470588235,39.908067,-75.223291
Essington Av & 70th St - MBFS,0.111111111111111,0.0,0.0555555555555555,0.0,39.905284,-75.223913
Evergreen & Maris Grove Dr - FS,0.888888888888889,1.44444444444444,0.4444444444444445,0.72222222222222,39.880862,-75.529332
Evergreen Av & Anderson St ,0.4,3.277777777777778,0.2,1.638888888888889,40.078932,-75.205089
Evergreen Av & Ardleigh St ,0.2,1.16666666666667,0.1,0.583333333333335,40.077596,-75.206394
Evergreen Av & Germantown Av,0.0,2.554545454545455,0.0,1.2772727272727276,40.076687,-75.207296
Evergreen Av & Prospect Av,0.111111111111111,0.944444444444444,0.0555555555555555,0.472222222222222,40.080286,-75.203393
Evergreen Dr & Baltimore Pk - MBFS,0.4102564102564099,0.181818181818182,0.10256410256410248,0.0454545454545455,39.8841805,-75.531
Evergreen Dr & Baltimore Pk - MBNS,1.2111111111111108,0.6111111111111109,0.3027777777777777,0.15277777777777773,39.8848945,-75.531172
Evergreen Dr & Maris Grove Way ,0.615384615384615,0.5,0.3076923076923075,0.25,39.881076,-75.529167
Executive Av & Enterprise Av - FS,1.775641025641022,0.0769230769230769,0.887820512820511,0.03846153846153845,39.882771,-75.226183
Executive Av & Escort Av,0.2,0.25,0.1,0.125,39.884703,-75.228939
Exton Square Mall & County Library,0.214285714285714,0.0,0.0535714285714285,0.0,40.031452,-75.621291
Exton Square Mall & North Entrance,4.357142857142857,0.285714285714286,2.1785714285714284,0.142857142857143,40.033006,-75.626178
Exton Square Parkway & Mall Entrance,0.117647058823529,0.714285714285714,0.0588235294117645,0.357142857142857,40.032836,-75.626532
F St & Allegheny Av ,1.21428571428571,0.428571428571429,0.607142857142855,0.2142857142857145,39.997133,-75.117466
F St & Clearfield St ,0.571428571428571,0.907142857142857,0.2857142857142855,0.4535714285714285,39.995527,-75.117804
F St & Kensington Av ,0.0714285714285714,0.492857142857143,0.0357142857142857,0.2464285714285715,39.994082,-75.11813
F St & Ontario St ,1.78571428571429,2.10714285714286,0.892857142857145,1.05357142857143,40.000175,-75.116803
F St & Westmoreland St ,1.55714285714286,0.928571428571429,0.77857142857143,0.4642857142857145,39.998676,-75.117152
Fair Acres - onsite,0.1,0.04,0.05,0.02,39.917732,-75.444729
Fairfield Av Station,0.148148148148148,0.433333333333333,0.074074074074074,0.2166666666666665,39.960864,-75.263613
Fairfield Av Station - FS,2.62962962962963,1.48148148148148,1.314814814814815,0.74074074074074,39.960882,-75.263743
Fairmount Av & 22nd St,1.785714285714286,0.885714285714286,0.4464285714285715,0.2214285714285715,39.9673175,-75.1739785
