cleanstop_name,Total Avg. Ons,Total Avg. Offs,Overall Mean Avg. Ons,Overall Mean Avg. Offs,stop_lat,stop_lon,Area
BlackRockRdConshohockenState,0.272727272727273,0.0909090909090909,0.1363636363636365,0.04545454545454545,40.03954,-75.279853,Center
BlvdofGeneralsGenWashingtonAv,0.705882352941177,0.470588235294118,0.705882352941177,0.470588235294118,40.124739,-75.400298,Center
BlvdofGeneralsLafayetteAv,0.0588235294117647,0.117647058823529,0.0588235294117647,0.117647058823529,40.123221,-75.397766,Center
BlvdofGeneralsTrooperRdMBNS,0.235294117647059,0.0588235294117647,0.235294117647059,0.0588235294117647,40.126828,-75.403766,Center
BrennanBlvdMorehallRdMBFS,0.0,0.0,0.0,0.0,40.046228,-75.521886,Center
BrewsterAvthStMBFS,0.25,0.916666666666667,0.125,0.4583333333333335,39.90311,-75.231861,Center
BrewsterAvthStMBNS,1.1,0.1,0.55,0.05,39.903066,-75.232062,Center
BridgeStEadomStFS,0.458333333333333,2.33333333333333,0.2291666666666665,1.166666666666665,40.010075,-75.0693495,Center
BridgeStGaySt,0.0,0.571428571428571,0.0,0.2857142857142855,40.133771,-75.518352,Center
BridgeStHarbisonAv,1.27272727272727,1.27272727272727,1.27272727272727,1.27272727272727,40.011831,-75.069997,Center
BridgeStJacobsSt,0.3214285714285714,0.0714285714285714,0.1607142857142857,0.0357142857142857,40.136474,-75.506682,Center
BridgeStMainSt,0.0,0.0,0.0,0.0,40.134031,-75.516032,Center
BridgeStNorwoodStFS,0.0,0.0,0.0,0.0,40.138225,-75.503487,Center
BridgeStSalmonSt,0.454545454545455,0.272727272727273,0.454545454545455,0.272727272727273,40.003348,-75.065691,Center
BridgeStStarrSt,0.0,0.0,0.0,0.0,40.134489,-75.511806,Center
BridgeStTulipStFS,0.0625,0.0,0.0625,0.0,40.011991,-75.069937,Center
BridgeStWalnutSt,1.0,0.25,1.0,0.25,40.136126,-75.506918,Center
BridgetownPkArborLn,0.153846153846154,0.0,0.153846153846154,0.0,40.15573,-74.997152,Center
BridgetownPkBerthaSt,0.0,0.0,0.0,0.0,40.157643,-74.992829,Center
BridgetownPkBerthaStFS,0.0,0.0,0.0,0.0,40.157679,-74.993019,Center
BridgetownPkBuckRd,0.0,0.0,0.0,0.0,40.154668,-74.999858,Center
BridgetownPkBustletonPkMBNS,0.0,0.0,0.0,0.0,40.154207,-75.000891,Center
BridgetownPkElmwoodAv,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,40.159775,-74.989832,Center
BridgetownPkHelenSt,0.0,0.0,0.0,0.0,40.156377,-74.99594,Center
BridgetownPkHenryAv,0.0,0.2,0.0,0.1,40.159127,-74.990937,Center
BridgetownPkJayStFS,1.5,0.625,1.5,0.625,40.154605,-74.999693,Center
BridgetownPkLillianStFS,0.125,0.5,0.125,0.5,40.157245,-74.993898,Center
BridgetownPkMiltonSt,0.0,0.0,0.0,0.0,40.156536,-74.995287,Center
BridgetownPkMyrtleAv,0.3,0.0,0.3,0.0,40.158486,-74.991545,Center
BridgetownPkRevereStFS,0.25,0.0833333333333333,0.125,0.04166666666666665,40.155403,-74.998243,Center
BridgewaterDeerfield,0.0,0.0,0.0,0.0,40.105738,-74.927678,Center
BridgewaterRdAlbertRd,0.222222222222222,0.5,0.111111111111111,0.25,39.859959,-75.392718,Center
BridgewaterRdBensalemBlvdFS,0.0,0.0,0.0,0.0,40.097937,-74.920881,Center
BridgewaterRdDeerfieldDr,0.0,0.25,0.0,0.25,40.105936,-74.928067,Center
BridgewaterRdFordRd,0.0,0.0,0.0,0.0,40.107412,-74.928802,Center
BridgewaterRdPowellRdFS,0.611111111111111,0.0,0.3055555555555555,0.0,39.858485,-75.389653,Center
BridgewaterRdTraceDr,0.6,0.0,0.6,0.0,40.098451,-74.922297,Center
BridgewaterRdWinchesterRd,0.5,1.45,0.25,0.725,40.102481999999995,-74.9258425,Center
BristolOxfordValleyRdBorderRockRd,0.4,0.1,0.4,0.1,40.132338,-74.870783,Center
BristolOxfordValleyRdCinderLn,0.1,0.0,0.1,0.0,40.1366,-74.873816,Center
BristolPkAirportRdMBFS,0.0,0.2,0.0,0.1,40.123201,-74.840113,Center
BristolPkAllenAvFS,0.166666666666667,0.166666666666667,0.0833333333333335,0.0833333333333335,40.092251,-74.920898,Center
BristolPkAppletonAvMBFS,0.0,0.0,0.0,0.0,40.089116,-74.926919,Center
BristolPkBensalemBlvd,0.25,0.0,0.125,0.0,40.091459,-74.923684,Center
BristolPkButtonwoodAv,0.5,0.7,0.25,0.35,40.067479,-74.970941,Center
BristolPkClarmontAv,0.0,3.82352941176471,0.0,3.82352941176471,40.074082,-74.960702,Center
BristolPkEdgewoodAv,0.1,0.8,0.05,0.4,40.065436,-74.976194,Center
BristolPkEdgleyRd,0.0,0.2,0.0,0.1,40.128985,-74.834477,Center
BristolPkGrayAv,0.25,0.0714285714285714,0.125,0.0357142857142857,40.093251,-74.916489,Center
BristolPkHauntedLn,0.153846153846154,0.0,0.076923076923077,0.0,40.093309,-74.915483,Center
BristolPkHulmevilleRd,0.0,0.0,0.0,0.0,40.075088,-74.9588915,Center
BristolPkI,0.0,0.0,0.0,0.0,40.121264,-74.842011,Center
BristolPkKingsAvFS,0.25,0.25,0.25,0.25,40.075716,-74.956267,Center
BristolPkKingsLn,0.0,4.76923076923077,0.0,4.76923076923077,40.069024,-74.968861,Center
BristolPkParkAvFS,0.0,0.0,0.0,0.0,40.090641,-74.924553,Center
BristolPkPennSt,0.0,0.75,0.0,0.375,40.070348,-74.967185,Center
BristolPkStationAv,0.0,0.0,0.0,0.0,40.076153,-74.953697,Center
BristolPkStreetRdFS,0.0,0.0,0.0,0.0,40.084787,-74.933716,Center
BristolPkStreetRdMBNS,0.5,0.0,0.5,0.0,40.085081,-74.933667,Center
BristolPkTennisAv,1.2,0.9,0.6,0.45,40.066486,-74.972769,Center
BristolPkWildmanAvFS,0.0,1.35294117647059,0.0,1.35294117647059,40.076023,-74.954822,Center
BristolRdChestnutAv,0.384615384615385,0.230769230769231,0.1923076923076925,0.1153846153846155,40.154837,-74.969398,Center
BristolRdFultonAv,1.1875,1.145833333333333,0.3958333333333333,0.38194444444444436,40.151744,-74.96408100000001,Center
BristolRdGroveAv,0.0,0.142857142857143,0.0,0.0714285714285715,40.148083,-74.960336,Center
BristolRdGroveAvFS,0.0,0.0,0.0,0.0,40.147958,-74.960419,Center
BristolRdHiltonAv,0.0,0.2,0.0,0.2,40.154845,-74.969161,Center
BristolRdLonsdaleAv,0.2,0.0,0.2,0.0,40.153462,-74.966778,Center
BristolRdMarshallAv,0.0,0.0,0.0,0.0,40.152716,-74.965492,Center
BristolRdOldLincolnHwy,0.0,0.307692307692308,0.0,0.153846153846154,40.145022,-74.958118,Center
BristolRdOldLincolnHwyFS,0.0,0.166666666666667,0.0,0.0833333333333335,40.145102,-74.958022,Center
BristolRdOldLincolnHwyMBFS,0.0,0.2909090909090909,0.0,0.14545454545454545,40.146811,-74.959326,Center
BristolRdPineSt,0.0,0.142857142857143,0.0,0.0714285714285715,40.14947,-74.961392,Center
BristolRdPineStFS,0.0,0.0,0.0,0.0,40.149336,-74.961476,Center
BristolRdSpruceAv,0.0769230769230769,0.0769230769230769,0.03846153846153845,0.03846153846153845,40.152942,-74.966177,Center
BroadStAlleghenyAv,0.5,1.66666666666667,0.25,0.833333333333335,40.001705,-75.152957,Center
BroadStConstitutionAv,0.0,0.0,0.0,0.0,39.891443,-75.176095,Center
BroadStHartranftSt,0.8,0.866666666666667,0.8,0.866666666666667,39.907778,-75.172816,Center
BroadStHatfieldSt,0.25,2.0,0.25,2.0,40.249147,-75.276129,Center
BroadStIntrepidAv,0.363636363636364,0.636363636363636,0.363636363636364,0.636363636363636,39.894166,-75.176369,Center
BroadStKittyHawkAv,0.25,1.0,0.25,1.0,39.890149,-75.175923,Center
BroadStMainSt,0.0,0.4,0.0,0.2,40.241444,-75.283781,Center
BroadStMainStFS,0.0,0.0,0.0,0.0,40.241675,-75.283472,Center
BroadStOlneyAvMBNSlayover,0.111111111111111,0.555555555555556,0.0555555555555555,0.277777777777778,40.03844,-75.144563,Center
BroadStOregonAv,0.75,1.0,0.75,1.0,39.916387,-75.171274,Center
BroadStOregonAvFS,0.0,0.5,0.0,0.5,39.916423,-75.171616,Center
BroadStPattisonAv,0.866666666666667,0.266666666666667,0.866666666666667,0.266666666666667,39.905639,-75.174216,Center
BroadStSPennSquare,0.0,0.153846153846154,0.0,0.153846153846154,39.951437,-75.16372,Center
BroadStthSt,0.0,1.0,0.0,0.5,40.2455,-75.279729,Center
BrookhavenRdAllencrestLnFS,0.0,0.307692307692308,0.0,0.307692307692308,39.896918,-75.375625,Center
BrookhavenRdBridgewaterRdMBFS,0.444444444444444,0.5,0.222222222222222,0.25,39.86261,-75.394344,Center
BrookhavenRdBurkAv,1.28571428571429,0.714285714285714,1.28571428571429,0.714285714285714,39.871818,-75.388654,Center
BrookhavenRdEngleDr,1.15384615384615,0.0769230769230769,1.15384615384615,0.0769230769230769,39.895089,-75.376759,Center
BrookhavenRdGarnetLn,2.21538461538462,1.875,0.553846153846155,0.46875,39.886487,-75.3800275,Center
BrookhavenRdGraySt,2.3968253968254007,3.571428571428571,0.7989417989418003,1.1904761904761905,39.867553666666666,-75.39279333333333,Center
BrookhavenRdMooreRd,1.3483516483516482,1.3090659340659339,0.33708791208791206,0.32726648351648346,39.8838505,-75.38146800000001,Center
BrookhavenRdMtVernonAv,2.650793650793652,1.64285714285714,0.883597883597884,0.5476190476190467,39.870545666666665,-75.39001966666666,Center
BrookhavenRdProvidenceRd,0.923076923076923,0.153846153846154,0.923076923076923,0.153846153846154,39.898996,-75.373015,Center
BrookhavenRdPutnamBlvdFS,0.355769230769231,1.25,0.1778846153846155,0.625,39.877823,-75.383555,Center
BrookhavenRdRabbitRunRdFS,0.6857142857142859,0.214285714285714,0.34285714285714297,0.107142857142857,39.895098,-75.376936,Center
BrookhavenRdTodmordenDr,0.0,0.2197802197802199,0.0,0.07326007326007329,39.88999733333333,-75.37956266666667,Center
BrookhavenRdTodmordenDrFS,0.538461538461538,0.0,0.538461538461538,0.0,39.887835,-75.379725,Center
BrookhavenRdWoodlandAvMBFS,0.222222222222222,0.0,0.111111111111111,0.0,39.869659,-75.391251,Center
BrookhavenRdWoodlandAvMBNS,1.14285714285714,0.142857142857143,1.14285714285714,0.142857142857143,39.869383,-75.391262,Center
BrooklineBlvdDarbyRdMBFS,0.0,0.0,0.0,0.0,39.979188,-75.302933,Center
BrownStUnionSt,0.5,0.166666666666667,0.25,0.0833333333333335,39.967425,-75.20206,Center
BrownStthSt,0.875,1.2083333333333333,0.14583333333333334,0.20138888888888887,39.967835,-75.198594,Center
BrownsvilleRdAndrewsRd,0.0,0.6,0.0,0.6,40.153023,-74.973685,Center
BrownsvilleRdBristolRd,0.0,0.0769230769230769,0.0,0.03846153846153845,40.155557,-74.971016,Center
BrownsvilleRdClearviewAv,0.0,0.0,0.0,0.0,40.151715,-74.974937,Center
BrownsvilleRdElizabethAv,0.0,0.0,0.0,0.0,40.15538,-74.971432,Center
BrownsvilleRdMagnoliaAv,0.0,0.25,0.0,0.25,40.152951,-74.973579,Center
BrownsvilleRdSomersAv,0.214285714285714,0.857142857142857,0.214285714285714,0.857142857142857,40.154152,-74.972411,Center
BrownsvilleRdSycamoreAvFS,0.0,0.0,0.0,0.0,40.153699,-74.973088,Center
BrynMawrStationNHSL,0.0,1.25,0.0,1.25,40.018004,-75.323407,Center
BucksCountyTechnologyPark,0.25,0.2,0.0625,0.05,40.1361175,-74.98619400000001,Center
BustletonAvBennerSt,1.425,0.583333333333333,0.7125,0.2916666666666665,40.031318999999996,-75.0730495,Center
BustletonAvBentonSt,0.0,0.117647058823529,0.0,0.117647058823529,40.074799,-75.045987,Center
BustletonAvBentonStFS,0.0,0.0,0.0,0.0,40.0748,-75.046341,Center
BustletonAvBergenSt,0.0625,1.0,0.03125,0.5,40.069386,-75.050581,Center
BustletonAvBergenStFS,0.46428571428571397,0.5,0.23214285714285698,0.25,40.069405,-75.050901,Center
BustletonAvBleighAv,0.25,0.529411764705882,0.125,0.264705882352941,40.0497465,-75.05817049999999,Center
BustletonAvBorbeckAv,0.0,0.0,0.0,0.0,40.056497500000006,-75.0533755,Center
BustletonAvBowlerSt,0.0714285714285714,0.75,0.023809523809523798,0.25,40.09104966666667,-75.03271066666666,Center
BustletonAvBridlePathLn,0.375,0.125,0.375,0.125,40.138458,-75.007379,Center
BustletonAvBurgessSt,0.0,0.166666666666667,0.0,0.0833333333333335,40.114932,-75.021662,Center
BustletonAvBurgessStFS,0.5,0.0,0.5,0.0,40.114771,-75.02158,Center
BustletonAvByberryRd,0.0,0.670454545454545,0.0,0.22348484848484831,40.12367366666667,-75.015397,Center
BustletonAvCheltenhamAv,0.636363636363636,0.545454545454545,0.636363636363636,0.545454545454545,40.027189,-75.075523,Center
BustletonAvCheltenhamAvFS,0.625,0.125,0.625,0.125,40.027144,-75.07537,Center
BustletonAvCountyLineRdMBFS,0.5,1.0625,0.25,0.53125,40.135996,-75.008104,Center
BustletonAvCountyLineRdMBNS,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,40.136042,-75.008258,Center
BustletonAvDeniseDr,0.0,0.0,0.0,0.0,40.126119,-75.014389,Center
BustletonAvDeniseDrFS,0.25,0.0909090909090909,0.125,0.04545454545454545,40.126057,-75.014579,Center
BustletonAvDoesLn,0.1,0.4,0.1,0.4,40.141881,-75.006068,Center
BustletonAvDoltonRd,0.0,0.25,0.0,0.25,40.137931,-75.007394,Center
BustletonAvFaunceSt,0.2,0.0666666666666667,0.1,0.03333333333333335,40.052235,-75.056035,Center
BustletonAvForgeLnFS,0.0,0.0909090909090909,0.0,0.0909090909090909,40.145411,-75.004721,Center
BustletonAvFoxChaseRd,0.0625,0.0,0.03125,0.0,40.067246,-75.051279,Center
BustletonAvFrontSt,0.0,0.0,0.0,0.0,40.142058,-75.00583,Center
BustletonAvFulmerSt,0.0666666666666667,0.2,0.03333333333333335,0.1,40.088241,-75.0346275,Center
BustletonAvGiffordSt,0.0,0.0833333333333333,0.0,0.04166666666666665,40.111272,-75.024357,Center
BustletonAvGlendaleAvFS,0.0,0.0666666666666667,0.0,0.0666666666666667,40.054813,-75.054123,Center
BustletonAvGormanSt,0.75,0.25,0.75,0.25,40.105169,-75.027788,Center
BustletonAvGormanStFS,0.0,0.0588235294117647,0.0,0.02941176470588235,40.105231,-75.027504,Center
BustletonAvGrantAv,1.232142857142857,1.625,0.6160714285714285,0.8125,40.086017,-75.036994,Center
BustletonAvGrantAvFS,0.176470588235294,0.0,0.176470588235294,0.0,40.085782,-75.036877,Center
BustletonAvHartelAv,0.0,1.0,0.0,1.0,40.054893,-75.053946,Center
BustletonAvHazellLn,0.0,0.0,0.0,0.0,40.126841,-75.014207,Center
BustletonAvHellermanSt,0.2,0.588235294117647,0.06666666666666667,0.196078431372549,40.03686066666667,-75.06929933333333,Center
BustletonAvHendrixSt,0.875,0.166666666666667,0.2916666666666667,0.055555555555555663,40.11894833333333,-75.01804066666666,Center
BustletonAvHoffnagleSt,0.0,0.617647058823529,0.0,0.20588235294117632,40.06489366666667,-75.051488,Center
BustletonAvKelvinAv,0.125,0.0,0.0625,0.0,40.111085,-75.024311,Center
BustletonAvLarkspurSt,0.0,0.0,0.0,0.0,40.11610366666667,-75.02045533333335,Center
BustletonAvLawlerSt,0.0,0.700980392156862,0.0,0.1752450980392155,40.110020500000005,-75.025128,Center
BustletonAvLeoMallDr,0.0,0.0,0.0,0.0,40.119791,-75.017408,Center
BustletonAvLeoMallDrivewayFS,0.0,0.0,0.0,0.0,40.119774,-75.017598,Center
BustletonAvLeoMallDrivewayMBNS,0.0,0.25,0.0,0.125,40.120416,-75.017192,Center
BustletonAvLevickSt,0.0,0.0625,0.0,0.03125,40.035707,-75.070539,Center
BustletonAvLevickStFS,1.0,0.2,1.0,0.2,40.036098,-75.069958,Center
BustletonAvLoneySt,0.0,0.367647058823529,0.0,0.1838235294117645,40.058049,-75.052735,Center
BustletonAvLongshoreAv,0.0,0.3125,0.0,0.10416666666666667,40.04170766666667,-75.06434833333333,Center
BustletonAvLottSt,1.6875,0.0625,0.5625,0.020833333333333332,40.089543666666664,-75.03352333333333,Center
BustletonAvMageeAvFS,0.0,0.0,0.0,0.0,40.038172,-75.067796,Center
BustletonAvMageeSt,0.0,1.54545454545455,0.0,1.54545454545455,40.037931,-75.068045,Center
BustletonAvMowerSt,0.0,0.0588235294117647,0.0,0.02941176470588235,40.072351,-75.0482055,Center
BustletonAvMurraySt,0.176470588235294,0.0,0.088235294117647,0.0,40.087013,-75.0357815,Center
BustletonAvNapfleSt,0.0,0.0,0.0,0.0,40.053499,-75.054964,Center
BustletonAvNortheastAvMBFS,0.0,0.0,0.0,0.0,40.09942,-75.030282,Center
BustletonAvNorwalkRd,0.0,0.125,0.0,0.125,40.098153,-75.030514,Center
BustletonAvNorwalkRdFS,1.3125,0.0625,0.65625,0.03125,40.098278,-75.030324,Center
BustletonAvNorwalkRdMBFS,1.839285714285714,0.375,0.4598214285714285,0.09375,40.098278,-75.03032350000001,Center
BustletonAvOakmontSt,0.0,0.0,0.0,0.0,40.051527,-75.056565,Center
BustletonAvParkLn,0.0,0.0,0.0,0.0,40.14673,-75.004216,Center
BustletonAvParkLnMBFS,0.0,0.25,0.0,0.125,40.147068,-75.003906,Center
BustletonAvPetoniPl,0.181818181818182,0.272727272727273,0.090909090909091,0.1363636363636365,40.128937,-75.01384,Center
BustletonAvPhilmontAv,0.0,0.375,0.0,0.375,40.131592,-75.012202,Center
BustletonAvPhilmontAvFS,0.0,0.0,0.0,0.0,40.131156,-75.012678,Center
BustletonAvPineHillRdFS,0.0,0.5,0.0,0.25,40.143467,-75.005277,Center
BustletonAvPinehillRd,0.0909090909090909,0.181818181818182,0.0909090909090909,0.181818181818182,40.143396,-75.005479,Center
BustletonAvPoquessingAv,0.0,0.25,0.0,0.25,40.128696,-75.013746,Center
BustletonAvPresidentSt,0.6875,0.1875,0.171875,0.046875,40.093488,-75.031297,Center
BustletonAvPrincetonAv,0.176470588235294,0.0,0.088235294117647,0.0,40.044206,-75.061936,Center
BustletonAvPrincetonSt,0.0,0.0,0.0,0.0,40.044036,-75.061925,Center
BustletonAvProctorRd,0.235294117647059,0.176470588235294,0.1176470588235295,0.088235294117647,40.103448,-75.028271,Center
BustletonAvRedLionRd,0.8125,0.0625,0.40625,0.03125,40.102254,-75.028763,Center
BustletonAvRedLionRdMBFS,0.0,0.0,0.0,0.0,40.101488,-75.029466,Center
BustletonAvRennardSt,0.0,0.0,0.0,0.0,40.116568,-75.019865,Center
BustletonAvRhawnSt,0.117647058823529,0.25,0.0588235294117645,0.125,40.0595235,-75.0520585,Center
BustletonAvRobbinsAv,0.0,0.0,0.0,0.0,40.034121,-75.071434,Center
BustletonAvRobbinsAvFS,0.0,0.0,0.0,0.0,40.033979,-75.071647,Center
BustletonAvRolandAvMBFS,0.0,0.0,0.0,0.0,40.147978,-75.003735,Center
BustletonAvRuthSt,0.0,0.0,0.0,0.0,40.152542,-75.001943,Center
BustletonAvSaintVincentSt,0.0,0.28431372549019596,0.0,0.14215686274509798,40.04547,-75.060735,Center
BustletonAvSaintVincentStFS,0.0,1.2,0.0,1.2,40.045567,-75.060581,Center
BustletonAvScotchbrookDr,0.0,1.0625,0.0,0.53125,40.082637,-75.040538,Center
BustletonAvShelmireAv,0.0,0.866666666666667,0.0,0.4333333333333335,40.050944,-75.0571415,Center
BustletonAvSollyAv,0.25,0.0588235294117647,0.08333333333333333,0.019607843137254898,40.06306733333333,-75.051667,Center
BustletonAvSomertonAv,0.125,0.272727272727273,0.041666666666666664,0.090909090909091,40.12198933333333,-75.01623166666667,Center
BustletonAvSouthamptonRd,2.625,0.916666666666667,0.875,0.30555555555555564,40.133000333333335,-75.01083666666666,Center
BustletonAvSouthamptonRdMBFS,2.0625,0.5625,1.03125,0.28125,40.133602,-75.009989,Center
BustletonAvStanwoodSt,0.0,0.0,0.0,0.0,40.061465,-75.051924,Center
BustletonAvStanwoodStFS,0.0,0.0625,0.0,0.03125,40.061464,-75.051759,Center
BustletonAvStoltzAv,0.0,0.125,0.0,0.0625,40.149234,-75.003076,Center
BustletonAvStrahleSt,0.0,0.0,0.0,0.0,40.066478,-75.051153,Center
BustletonAvStreetRd,0.142857142857143,0.0,0.047619047619047665,0.0,40.15065166666667,-75.00256999999999,Center
BustletonAvStreetRdMBFS,0.0833333333333333,0.0,0.0833333333333333,0.0,40.150126,-75.002905,Center
BustletonAvTolbutSt,0.0,0.0,0.0,0.0,40.073785,-75.047187,Center
BustletonAvTolbutStMBFS,0.0,0.0588235294117647,0.0,0.0588235294117647,40.0739,-75.046725,Center
BustletonAvTomlinsonRd,0.0,1.0,0.0,1.0,40.112901,-75.023058,Center
BustletonAvTrevoseRd,0.25,0.25,0.25,0.25,40.124567,-75.014883,Center
BustletonAvTustinSt,0.0,0.0,0.0,0.0,40.07087633333333,-75.04948499999999,Center
BustletonAvTysonAv,0.0,0.0,0.0,0.0,40.042978,-75.06316,Center
BustletonAvTysonAvFS,0.0,0.0,0.0,0.0,40.042995,-75.062959,Center
BustletonAvVanKirkSt,1.784090909090909,0.3409090909090909,0.8920454545454545,0.17045454545454544,40.028292500000006,-75.0744775,Center
BustletonAvVerreeRdMBFS,0.0,0.125,0.0,0.125,40.106551,-75.027201,Center
BustletonAvVerreeRdMBNS,0.0,1.70588235294118,0.0,1.70588235294118,40.106621,-75.026916,Center
BustletonAvWinchesterAv,0.375,0.8125,0.375,0.8125,40.077363,-75.043879,Center
BustletonAvWoodlandAv,0.0,0.125,0.0,0.125,40.13999,-75.006624,Center
BustletonAvWoodlandRd,0.0,0.2,0.0,0.2,40.14016,-75.006742,Center
BustletonAvthAv,0.0,0.0,0.0,0.0,40.145455,-75.004531,Center
BustletonPkBridgetownPk,0.0714285714285714,0.0,0.0714285714285714,0.0,40.153584,-75.001369,Center
BustletonPkRuthStFS,0.0,0.125,0.0,0.0625,40.152523,-75.001766,Center
ButlerAvChestnutSt,0.625,0.125,0.625,0.125,40.152614,-75.226516,Center
ButlerAvLindenwoldAv,0.75,0.125,0.75,0.125,40.155601,-75.219474,Center
ButlerAvLocustSt,0.8666666666666667,0.0666666666666667,0.43333333333333335,0.03333333333333335,40.152543,-75.227168,Center
ButlerAvMapleStMBFS,0.0,0.0,0.0,0.0,40.153334,-75.22475,Center
ButlerAvRidgeAv,0.875,0.542857142857143,0.2916666666666667,0.180952380952381,40.154699666666666,-75.221525,Center
ButlerAvSpringGardenAv,1.0714285714285714,0.7714285714285709,0.5357142857142857,0.38571428571428545,40.15417,-75.222936,Center
ButlerAvSpringGardenSt,0.5625,0.0,0.5625,0.0,40.154,-75.223019,Center
ButlerPkAntiochAv,0.0,0.8125,0.0,0.40625,40.085211,-75.295256,Center
ButlerPkCedarGroveRd,0.553846153846154,0.0,0.276923076923077,0.0,40.092201,-75.288333,Center
ButlerPkFarmDr,0.0666666666666667,0.2,0.03333333333333335,0.1,40.135313,-75.247864,Center
ButlerPkKeysSt,0.125,0.1875,0.0625,0.09375,40.092531,-75.288297,Center
ButlerPkNorthLn,0.0,0.0625,0.0,0.03125,40.087449,-75.293111,Center
ButlerPkNorthLnFS,0.35384615384615403,0.230769230769231,0.17692307692307702,0.1153846153846155,40.08744,-75.292909,Center
ButlerPkNorthLnMBFS,0.0769230769230769,0.0,0.03846153846153845,0.0,40.089365,-75.291001,Center
ButlerPkNorthLnMBNS,0.5,0.3125,0.25,0.15625,40.089687,-75.290977,Center
ButlerPkRidingsWayFS,0.0666666666666667,0.0666666666666667,0.03333333333333335,0.03333333333333335,40.145063,-75.238533,Center
ButlerPkSkippackPk,0.5372549019607846,0.0,0.17908496732026155,0.0,40.139038,-75.24423999999999,Center
ButlerPkthAv,0.27692307692307694,0.153846153846154,0.13846153846153847,0.076923076923077,40.084738,-75.29547,Center
ButlerStAramingoAvFS,0.0,0.0,0.0,0.0,39.996238,-75.09229,Center
ByberryRdAcademyRdFS,0.428571428571429,0.0,0.2142857142857145,0.0,40.096258,-74.976827,Center
ByberryRdAdamsRd,0.0,0.3333333333333333,0.0,0.16666666666666666,40.110028,-74.926855,Center
ByberryRdAudubonAv,0.0769230769230769,0.0,0.03846153846153845,0.0,40.126415,-75.020294,Center
ByberryRdAudubonMBFS,0.0,0.0,0.0,0.0,40.127204,-75.021343,Center
ByberryRdBarbaryRd,0.0,1.0,0.0,1.0,40.100795,-74.980061,Center
ByberryRdBarbaryRdFS,0.4,0.6,0.4,0.6,40.100747,-74.979786,Center
ByberryRdBlakesleeDr,0.2019230769230769,0.4615384615384619,0.0673076923076923,0.15384615384615397,40.128206666666664,-75.02323166666666,Center
ByberryRdBustletonAvFS,0.528846153846154,0.384615384615385,0.264423076923077,0.1923076923076925,40.123256,-75.014962,Center
ByberryRdDepueAv,1.346153846153846,0.6826923076923079,0.4487179487179487,0.22756410256410264,40.125008666666666,-75.017828,Center
ByberryRdDunksFerryRd,0.35,0.8055555555555556,0.11666666666666665,0.26851851851851855,40.09919300000001,-74.97811,Center
ByberryRdEvansStFS,0.565656565656566,0.611111111111111,0.282828282828283,0.3055555555555555,40.110659,-75.003543,Center
ByberryRdEvansStMBFS,0.545454545454545,0.42424242424242387,0.2727272727272725,0.21212121212121193,40.109282,-75.002179,Center
ByberryRdGallowayRdFS,0.0,2.375,0.0,2.375,40.108702,-74.930024,Center
ByberryRdHulmevilleRdFS,0.25,0.5833333333333333,0.08333333333333333,0.19444444444444442,40.108501,-74.93647533333333,Center
ByberryRdKelvinAv,0.32692307692307687,0.663461538461538,0.08173076923076922,0.1658653846153845,40.12066,-75.01045099999999,Center
ByberryRdLewisSt,0.0,0.0,0.0,0.0,40.122958,-75.014182,Center
ByberryRdLindsaySt,0.0,0.230769230769231,0.0,0.1153846153846155,40.121495,-75.011729,Center
ByberryRdMedfordRd,0.7,0.8555555555555556,0.2333333333333333,0.2851851851851852,40.098424,-74.977748,Center
ByberryRdProctorRd,0.384615384615385,0.7865384615384621,0.09615384615384626,0.19663461538461552,40.1222485,-75.013153,Center
ByberryRdRooseveltBlvdMBNS,0.6565656565656559,0.444444444444444,0.32828282828282795,0.222222222222222,40.108142,-75.000895,Center
ByberryRdStevensRd,0.153846153846154,1.557692307692308,0.0384615384615385,0.389423076923077,40.119907,-75.00915749999999,Center
ByberryRdThorntonRd,0.6,1.2,0.6,1.2,40.102435,-74.981865,Center
ByberryRdTownsendRd,0.0,0.0,0.0,0.0,40.103663,-74.983277,Center
ByberryRdTownsendRdMBNS,0.292929292929293,0.20202020202020188,0.1464646464646465,0.10101010101010094,40.105276,-74.985314,Center
CStAshdaleSt,0.0833333333333333,0.0833333333333333,0.04166666666666665,0.04166666666666665,40.028603,-75.117637,Center
CadwaladerAvBrooksideRd,0.0,0.0,0.0,0.0,40.079783,-75.118265,Center
CadwaladerAvChurchRd,0.0,0.0,0.0,0.0,40.073254,-75.123842,Center
CadwaladerAvMarvinRd,0.0,0.0,0.0,0.0,40.078287,-75.119632,Center
CadwaladerAvMarvinRdFS,0.0,0.0,0.0,0.0,40.078306,-75.119808,Center
CadwaladerAvShoemakerRd,0.0909090909090909,0.0,0.0303030303030303,0.0,40.07611766666667,-75.12092333333334,Center
CadwaladerAvTownshipLineRd,0.0,0.0,0.0,0.0,40.081127,-75.116923,Center
CadwaladerAvWaringRd,0.0,0.363636363636364,0.0,0.12121212121212133,40.074601666666666,-75.12242033333332,Center
CalconHookRdBayardAv,0.431818181818182,0.181818181818182,0.215909090909091,0.090909090909091,39.900718,-75.262679,Center
