Route,Direction,Pattern,Trip,Trip Code,Trip Type,Stop Code,Stop Seq.,Avg. Ons,Avg. Offs,Load,Dwell Time,Sch. Start Time,Sch. End Time,Act. Start Time,Act. End Time,Time Dev,Sch. Run Time,Act. Run Time,Run Dev
16,Northbound,N1,[13:45] 8550465,8550465,Revenue,30285st,(039) - Broad St & Erie Av - FS,1.5,2.0,10.0,00:00:17,14:13:00,14:13:00,14:15:23,14:14:01,00:02:23,00:00:43,00:00:45,00:00:02
16,Northbound,N1,[14:07] 8550467,8550467,Revenue,30285st,(039) - Broad St & Erie Av - FS,1.0,2.8,13.0,00:00:25,14:35:00,14:35:00,14:43:23,14:42:05,00:08:23,00:00:43,00:01:09,00:00:26
16,Northbound,N1,[14:29] 8550470,8550470,Revenue,30285st,(039) - Broad St & Erie Av - FS,0.833333333333333,2.0,9.0,00:00:15,14:57:00,14:57:00,14:56:33,14:55:36,-00:00:27,00:00:43,00:00:38,-00:00:05
16,Northbound,N1,[14:51] 8550472,8550472,Revenue,30285st,(039) - Broad St & Erie Av - FS,1.0,4.0,10.3333333333333,00:00:17,15:18:00,15:18:00,15:23:11,15:22:06,00:05:11,00:00:43,00:00:50,00:00:07
16,Northbound,N1,[15:13] 8550474,8550474,Revenue,30285st,(039) - Broad St & Erie Av - FS,2.0,1.75,10.0,00:00:24,15:40:00,15:40:00,15:38:18,15:37:07,-00:01:42,00:00:43,00:00:59,00:00:16
16,Northbound,N1,[15:35] 8550475,8550475,Revenue,30285st,(039) - Broad St & Erie Av - FS,0.8,0.4,6.8,00:00:12,16:02:00,16:02:00,16:03:12,16:02:31,00:01:12,00:00:43,00:00:33,-00:00:10
16,Northbound,N1,[15:57] 8550477,8550477,Revenue,30285st,(039) - Broad St & Erie Av - FS,1.0,1.0,10.3333333333333,00:00:11,16:24:00,16:24:00,16:25:02,16:24:11,00:01:02,00:00:43,00:00:30,-00:00:13
16,Northbound,N1,[16:19] 8550478,8550478,Revenue,30285st,(039) - Broad St & Erie Av - FS,0.0,1.5,7.0,00:00:05,16:46:00,16:46:00,16:45:35,16:44:45,-00:00:25,00:00:43,00:00:44,00:00:00
16,Northbound,N1,[16:41] 8550479,8550479,Revenue,30285st,(039) - Broad St & Erie Av - FS,0.666666666666667,2.33333333333333,10.3333333333333,00:00:30,17:08:00,17:08:00,17:07:29,17:06:21,-00:00:31,00:00:39,00:00:55,00:00:16
16,Northbound,N1,[17:03] 8550480,8550480,Revenue,30285st,(039) - Broad St & Erie Av - FS,3.0,0.0,13.0,00:00:17,17:30:00,17:30:00,17:34:20,17:33:16,00:04:20,00:00:39,00:00:32,-00:00:07
16,Northbound,N1,[17:25] 8550444,8550444,Revenue,30285st,(039) - Broad St & Erie Av - FS,0.25,0.5,12.0,00:00:15,17:52:00,17:52:00,17:53:38,17:52:24,00:01:38,00:00:39,00:00:48,00:00:08
16,Northbound,N1,[17:48] 8550481,8550481,Revenue,30285st,(039) - Broad St & Erie Av - FS,1.2,3.0,7.8,00:00:13,18:14:00,18:14:00,18:18:18,18:17:14,00:04:18,00:00:36,00:00:36,00:00:00
16,Northbound,N1,[18:10] 8550462,8550462,Revenue,30285st,(039) - Broad St & Erie Av - FS,1.33333333333333,2.0,14.0,00:00:27,18:37:00,18:37:00,18:39:16,18:37:42,00:02:16,00:00:36,00:01:10,00:00:34
16,Northbound,N1,[18:34] 8550482,8550482,Revenue,30285st,(039) - Broad St & Erie Av - FS,2.0,3.0,7.0,00:00:36,19:01:00,19:01:00,19:02:42,19:01:05,00:01:42,00:00:36,00:01:14,00:00:38
16,Northbound,N1,[18:59] 8550483,8550483,Revenue,30285st,(039) - Broad St & Erie Av - FS,1.5,1.0,11.25,00:00:16,19:25:00,19:25:00,19:28:52,19:27:44,00:03:52,00:00:36,00:01:01,00:00:25
16,Northbound,N1,[19:23] 8550484,8550484,Revenue,30285st,(039) - Broad St & Erie Av - FS,0.8,2.4,13.6,00:00:23,19:49:00,19:49:00,19:53:53,19:52:30,00:04:53,00:00:36,00:01:01,00:00:25
16,Northbound,N1,[19:48] 8550485,8550485,Revenue,30285st,(039) - Broad St & Erie Av - FS,0.25,1.0,11.5,00:00:12,20:13:00,20:13:00,20:14:20,20:13:18,00:01:20,00:00:33,00:00:48,00:00:14
16,Northbound,N1,[20:13] 8550486,8550486,Revenue,30285st,(039) - Broad St & Erie Av - FS,0.4,1.2,7.2,00:00:11,20:37:00,20:37:00,20:39:07,20:37:54,00:02:07,00:00:33,00:00:55,00:00:22
16,Northbound,N1,[20:39] 8550487,8550487,Revenue,30285st,(039) - Broad St & Erie Av - FS,1.33333333333333,3.33333333333333,18.6666666666667,00:00:36,21:03:00,21:03:00,21:07:40,21:06:29,00:04:40,00:00:33,00:00:53,00:00:20
16,Northbound,N1,[21:05] 8550488,8550488,Revenue,30285st,(039) - Broad St & Erie Av - FS,2.25,1.25,12.5,00:00:15,21:29:00,21:29:00,21:32:36,21:31:47,00:03:36,00:00:33,00:00:43,00:00:10
16,Northbound,N1,[21:34] 8550430,8550430,Revenue,30285st,(039) - Broad St & Erie Av - FS,0.8,3.0,10.6,00:00:18,21:58:00,21:58:00,22:03:34,22:02:38,00:05:34,00:00:33,00:00:42,00:00:09
16,Northbound,N1,[22:13] 8550431,8550431,Revenue,30285st,(039) - Broad St & Erie Av - FS,1.0,1.2,9.8,00:00:10,22:36:00,22:36:00,22:38:49,22:38:03,00:02:49,00:00:33,00:00:38,00:00:05
16,Northbound,N1,[22:53] 8550432,8550432,Revenue,30285st,(039) - Broad St & Erie Av - FS,0.5,2.5,11.0,00:00:16,23:16:00,23:16:00,23:19:03,23:18:05,00:03:03,00:00:33,00:00:46,00:00:13
16,Northbound,N1,[23:33] 8550433,8550433,Revenue,30285st,(039) - Broad St & Erie Av - FS,2.6,1.2,11.4,00:00:22,23:56:00,23:56:00,23:56:37,23:55:15,00:00:37,00:00:33,00:01:31,00:00:10
16,Northbound,N1,[24:14] 8550439,8550439,Revenue,30285st,(039) - Broad St & Erie Av - FS,0.8,1.0,8.0,00:00:11,24:35:00,24:35:00,24:36:21,24:35:15,00:01:21,00:00:29,00:00:49,00:00:20
16,Northbound,N1,[24:55] 8550440,8550440,Revenue,30285st,(039) - Broad St & Erie Av - FS,1.0,2.75,18.0,00:00:12,25:15:00,25:15:00,25:17:27,25:16:35,00:02:27,00:00:29,00:00:44,00:00:14
16,Northbound,N1,[25:33] 8550441,8550441,Revenue,30285st,(039) - Broad St & Erie Av - FS,0.2,1.6,7.8,00:00:09,25:53:00,25:53:00,25:56:19,25:55:14,00:03:19,00:00:29,00:00:56,00:00:27
23,Southbound,S2,[04:10] 8555809,8555809,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,1.66666666666667,3.33333333333333,00:00:22,04:31:24,04:31:24,04:33:13,04:32:08,00:01:49,00:00:18,00:01:02,00:00:44
23,Southbound,S2,[04:10] 8555809,8555809,Revenue,31613st,(060) - Germantown Av & Erie Av,0.0,2.5,0.833333333333333,00:00:10,04:31:42,04:31:42,04:33:56,04:33:13,00:02:14,00:00:44,00:00:40,-00:00:04
23,Southbound,S23,[04:38] 8555834,8555834,Revenue,21224st,(059) - Germantown Av & Broad St,0.25,0.75,5.75,00:00:15,04:59:19,04:59:19,04:59:54,04:59:12,00:00:35,00:00:14,00:00:37,00:00:14
23,Southbound,S23,[04:38] 8555834,8555834,Revenue,31613st,(060) - Germantown Av & Erie Av,0.333333333333333,0.0,5.33333333333333,00:00:08,04:59:33,04:59:33,05:01:10,05:00:34,00:01:37,00:00:35,00:00:50,00:00:05
23,Southbound,S23,[04:54] 8555836,8555836,Revenue,21224st,(059) - Germantown Av & Broad St,0.2,2.4,2.4,00:00:08,05:16:19,05:16:19,05:15:14,05:14:41,-00:01:05,00:00:14,00:00:42,00:00:28
23,Southbound,S23,[04:54] 8555836,8555836,Revenue,31613st,(060) - Germantown Av & Erie Av,0.2,0.4,2.2,00:00:00,05:16:33,05:16:33,05:15:53,05:15:35,-00:00:40,00:00:35,00:00:20,-00:00:15
23,Southbound,S23,[05:09] 8555812,8555812,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,1.0,5.0,00:00:06,05:31:19,05:31:19,05:31:48,05:31:24,00:00:29,00:00:14,00:00:47,00:00:33
23,Southbound,S23,[05:09] 8555812,8555812,Revenue,31613st,(060) - Germantown Av & Erie Av,0.0,2.0,3.0,00:00:12,05:31:33,05:31:33,05:32:43,05:32:03,00:01:10,00:00:35,00:00:30,-00:00:05
23,Southbound,S23,[05:24] 8555837,8555837,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,0.5,7.0,00:00:04,05:46:19,05:46:19,05:48:47,05:47:55,00:02:28,00:00:14,00:00:56,00:00:42
23,Southbound,S23,[05:24] 8555837,8555837,Revenue,31613st,(060) - Germantown Av & Erie Av,0.0,1.5,5.5,00:00:11,05:46:33,05:46:33,05:49:25,05:48:47,00:02:52,00:00:35,00:00:34,00:00:00
23,Southbound,S23,[05:38] 8555838,8555838,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,0.6,5.0,00:00:15,06:00:19,06:00:19,06:01:18,06:00:20,00:00:59,00:00:14,00:00:56,00:00:42
23,Southbound,S23,[05:38] 8555838,8555838,Revenue,31613st,(060) - Germantown Av & Erie Av,2.0,1.4,5.6,00:00:14,06:00:33,06:00:33,06:01:55,06:01:18,00:01:22,00:00:35,00:00:50,00:00:15
23,Southbound,S23,[05:51] 8555839,8555839,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,1.0,2.5,00:00:04,06:14:19,06:14:19,06:12:30,06:11:52,-00:01:49,00:00:14,00:00:30,00:00:16
23,Southbound,S23,[05:51] 8555839,8555839,Revenue,31613st,(060) - Germantown Av & Erie Av,0.0,0.0,2.5,00:00:00,06:14:33,06:14:33,06:12:42,06:12:30,-00:01:50,00:00:35,00:00:14,-00:00:21
23,Southbound,S23,[06:06] 8555840,8555840,Revenue,21224st,(059) - Germantown Av & Broad St,0.5,1.66666666666667,10.0,00:00:07,06:30:19,06:30:19,06:30:22,06:29:46,00:00:03,00:00:14,00:00:58,00:00:44
23,Southbound,S23,[06:06] 8555840,8555840,Revenue,31613st,(060) - Germantown Av & Erie Av,0.666666666666667,1.33333333333333,9.33333333333333,00:00:08,06:30:33,06:30:33,06:31:18,06:30:44,00:00:45,00:00:35,00:00:32,-00:00:03
23,Southbound,S23,[06:21] 8555841,8555841,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,1.25,7.5,00:00:11,06:45:19,06:45:19,06:46:37,06:45:29,00:01:18,00:00:14,00:01:14,00:01:00
23,Southbound,S23,[06:21] 8555841,8555841,Revenue,31613st,(060) - Germantown Av & Erie Av,1.0,0.25,8.25,00:00:12,06:45:33,06:45:33,06:47:21,06:46:37,00:01:48,00:00:35,00:00:36,00:00:01
23,Southbound,S23,[06:34] 8555842,8555842,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,1.25,5.75,00:00:03,06:58:19,06:58:19,06:59:12,06:58:45,00:00:52,00:00:14,00:00:50,00:00:36
23,Southbound,S23,[06:34] 8555842,8555842,Revenue,31613st,(060) - Germantown Av & Erie Av,1.0,0.5,6.25,00:00:08,06:58:33,06:58:33,07:00:16,06:59:23,00:01:42,00:00:35,00:00:40,00:00:05
23,Southbound,S23,[06:49] 8555843,8555843,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,3.4,9.4,00:00:11,07:14:22,07:14:22,07:14:23,07:14:00,00:00:01,00:00:17,00:00:44,00:00:27
23,Southbound,S23,[06:49] 8555843,8555843,Revenue,31613st,(060) - Germantown Av & Erie Av,0.8,2.2,8.0,00:00:08,07:14:39,07:14:39,07:15:09,07:14:45,00:00:30,00:00:41,00:00:28,-00:00:13
23,Southbound,S23,[07:03] 8555844,8555844,Revenue,21224st,(059) - Germantown Av & Broad St,0.6,2.2,4.2,00:00:20,07:29:22,07:29:22,07:28:30,07:27:47,-00:00:52,00:00:17,00:00:37,00:00:20
23,Southbound,S23,[07:03] 8555844,8555844,Revenue,31613st,(060) - Germantown Av & Erie Av,0.0,0.0,4.2,00:00:00,07:29:39,07:29:39,07:28:43,07:28:30,-00:00:56,00:00:41,00:00:15,-00:00:26
23,Southbound,S23,[07:18] 8555846,8555846,Revenue,21224st,(059) - Germantown Av & Broad St,0.333333333333333,0.666666666666667,12.6666666666667,00:00:06,07:44:22,07:44:22,07:45:40,07:44:55,00:01:18,00:00:17,00:00:42,00:00:25
23,Southbound,S23,[07:18] 8555846,8555846,Revenue,31613st,(060) - Germantown Av & Erie Av,1.0,0.666666666666667,13.0,00:00:07,07:44:39,07:44:39,07:46:05,07:45:40,00:01:26,00:00:41,00:00:29,-00:00:12
23,Southbound,S23,[07:31] 8555847,8555847,Revenue,21224st,(059) - Germantown Av & Broad St,0.333333333333333,4.5,9.0,00:00:36,07:57:22,07:57:22,07:57:46,07:56:51,00:00:24,00:00:17,00:00:56,00:00:39
23,Southbound,S23,[07:31] 8555847,8555847,Revenue,31613st,(060) - Germantown Av & Erie Av,0.666666666666667,0.833333333333333,8.83333333333333,00:00:09,07:57:39,07:57:39,07:58:25,07:57:46,00:00:46,00:00:41,00:00:33,-00:00:08
23,Southbound,S23,[07:45] 8555848,8555848,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,2.75,8.75,00:00:10,08:13:25,08:13:25,08:14:57,08:13:58,00:01:32,00:00:19,00:00:56,00:00:37
23,Southbound,S23,[07:45] 8555848,8555848,Revenue,31613st,(060) - Germantown Av & Erie Av,0.25,0.75,8.25,00:00:08,08:13:44,08:13:44,08:15:38,08:14:57,00:01:54,00:00:47,00:01:01,00:00:14
23,Southbound,S23,[08:00] 8555849,8555849,Revenue,21224st,(059) - Germantown Av & Broad St,0.8,0.8,14.4,00:00:17,08:29:25,08:29:25,08:28:47,08:28:15,-00:00:38,00:00:19,00:00:32,00:00:13
23,Southbound,S23,[08:00] 8555849,8555849,Revenue,31613st,(060) - Germantown Av & Erie Av,0.8,2.0,13.2,00:00:11,08:29:44,08:29:44,08:29:19,08:28:47,-00:00:25,00:00:47,00:00:35,-00:00:12
23,Southbound,S23,[08:15] 8555850,8555850,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,0.5,7.0,00:00:12,08:44:25,08:44:25,08:46:24,08:45:22,00:01:58,00:00:19,00:00:53,00:00:34
23,Southbound,S23,[08:15] 8555850,8555850,Revenue,31613st,(060) - Germantown Av & Erie Av,0.0,0.5,6.5,00:00:10,08:44:44,08:44:44,08:46:56,08:46:24,00:02:12,00:00:47,00:00:27,-00:00:20
23,Southbound,S23,[08:30] 8555791,8555791,Revenue,21224st,(059) - Germantown Av & Broad St,0.5,3.75,14.75,00:00:26,08:59:25,08:59:25,09:00:26,08:59:34,00:01:01,00:00:19,00:01:20,00:01:00
23,Southbound,S23,[08:30] 8555791,8555791,Revenue,31613st,(060) - Germantown Av & Erie Av,1.75,1.75,14.75,00:00:10,08:59:44,08:59:44,09:01:22,09:00:52,00:01:38,00:00:47,00:00:40,-00:00:07
23,Southbound,S23,[08:45] 8555792,8555792,Revenue,21224st,(059) - Germantown Av & Broad St,1.33333333333333,2.66666666666667,15.6666666666667,00:00:53,09:14:25,09:14:25,09:14:53,09:13:31,00:00:28,00:00:19,00:01:34,00:01:15
23,Southbound,S23,[08:45] 8555792,8555792,Revenue,31613st,(060) - Germantown Av & Erie Av,1.33333333333333,1.5,15.5,00:00:09,09:14:44,09:14:44,09:15:40,09:15:06,00:00:56,00:00:47,00:00:37,-00:00:10
23,Southbound,S23,[08:59] 8555793,8555793,Revenue,21224st,(059) - Germantown Av & Broad St,1.33333333333333,3.33333333333333,16.3333333333333,00:01:09,09:29:25,09:29:25,09:29:31,09:28:00,00:00:06,00:00:19,00:01:30,00:01:11
23,Southbound,S23,[08:59] 8555793,8555793,Revenue,31613st,(060) - Germantown Av & Erie Av,0.333333333333333,1.33333333333333,15.3333333333333,00:00:07,09:29:44,09:29:44,09:29:58,09:29:31,00:00:14,00:00:47,00:00:29,-00:00:18
23,Southbound,S23,[09:13] 8555794,8555794,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,5.4,13.4,00:00:22,09:44:25,09:44:25,09:43:14,09:42:42,-00:01:11,00:00:19,00:01:19,00:01:00
23,Southbound,S23,[09:13] 8555794,8555794,Revenue,31613st,(060) - Germantown Av & Erie Av,2.8,1.2,15.0,00:00:08,09:44:44,09:44:44,09:44:32,09:44:09,-00:00:12,00:00:47,00:00:41,-00:00:06
23,Southbound,S23,[09:27] 8555795,8555795,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,1.0,13.8,00:00:01,09:58:25,09:58:25,09:57:54,09:57:27,-00:00:31,00:00:19,00:01:16,00:00:57
23,Southbound,S23,[09:27] 8555795,8555795,Revenue,31613st,(060) - Germantown Av & Erie Av,1.0,2.0,12.8,00:00:14,09:58:44,09:58:44,09:59:19,09:58:34,00:00:35,00:00:47,00:00:41,-00:00:06
23,Southbound,S23,[09:40] 8555796,8555796,Revenue,21224st,(059) - Germantown Av & Broad St,0.666666666666667,6.0,13.6666666666667,00:00:56,10:11:29,10:11:29,10:11:37,10:10:35,00:00:08,00:00:22,00:01:50,00:01:28
23,Southbound,S23,[09:40] 8555796,8555796,Revenue,31613st,(060) - Germantown Av & Erie Av,0.666666666666667,0.333333333333333,14.0,00:00:03,10:11:51,10:11:51,10:12:49,10:12:23,00:00:58,00:00:53,00:00:23,-00:00:30
23,Southbound,S23,[09:53] 8555790,8555790,Revenue,21224st,(059) - Germantown Av & Broad St,1.83333333333333,2.33333333333333,11.1666666666667,00:01:18,10:25:29,10:25:29,10:25:47,10:24:16,00:00:18,00:00:22,00:01:27,00:01:05
23,Southbound,S23,[09:53] 8555790,8555790,Revenue,31613st,(060) - Germantown Av & Erie Av,1.0,1.0,11.1666666666667,00:00:10,10:25:51,10:25:51,10:26:25,10:25:47,00:00:34,00:00:53,00:01:02,00:00:09
23,Southbound,S23,[10:06] 8555816,8555816,Revenue,21224st,(059) - Germantown Av & Broad St,0.6,2.4,14.0,00:00:24,10:39:29,10:39:29,10:43:28,10:42:43,00:03:59,00:00:22,00:00:48,00:00:26
23,Southbound,S23,[10:06] 8555816,8555816,Revenue,31613st,(060) - Germantown Av & Erie Av,1.4,2.2,13.2,00:00:14,10:39:51,10:39:51,10:44:16,10:43:28,00:04:25,00:00:53,00:01:17,00:00:24
23,Southbound,S23,[10:19] 8555817,8555817,Revenue,21224st,(059) - Germantown Av & Broad St,0.2,2.6,14.0,00:00:12,10:52:29,10:52:29,10:55:38,10:54:34,00:03:09,00:00:22,00:00:51,00:00:29
23,Southbound,S23,[10:19] 8555817,8555817,Revenue,31613st,(060) - Germantown Av & Erie Av,0.6,2.5,12.1,00:00:19,10:52:51,10:52:51,10:56:37,10:55:38,00:03:46,00:00:53,00:00:47,-00:00:06
23,Southbound,S23,[10:32] 8555818,8555818,Revenue,21224st,(059) - Germantown Av & Broad St,0.285714285714286,2.0,15.1428571428571,00:00:11,11:05:32,11:05:32,11:11:20,11:10:39,00:05:48,00:00:24,00:00:34,00:00:10
23,Southbound,S23,[10:32] 8555818,8555818,Revenue,31613st,(060) - Germantown Av & Erie Av,1.28571428571429,1.71428571428571,14.7142857142857,00:00:17,11:05:56,11:05:56,11:12:09,11:11:20,00:06:13,00:00:59,00:01:08,00:00:09
23,Southbound,S23,[10:44] 8555819,8555819,Revenue,21224st,(059) - Germantown Av & Broad St,1.0,2.0,5.5,00:00:21,11:17:32,11:17:32,11:16:52,11:16:10,-00:00:40,00:00:24,00:00:25,00:00:01
23,Southbound,S23,[10:44] 8555819,8555819,Revenue,31613st,(060) - Germantown Av & Erie Av,0.0,1.0,4.5,00:00:00,11:17:56,11:17:56,11:17:08,11:16:52,-00:00:48,00:00:59,00:00:17,-00:00:42
23,Southbound,S23,[10:56] 8555820,8555820,Revenue,21224st,(059) - Germantown Av & Broad St,0.5,1.5,11.5,00:00:29,11:30:32,11:30:32,11:30:48,11:29:56,00:00:16,00:00:24,00:01:15,00:00:51
23,Southbound,S23,[10:56] 8555820,8555820,Revenue,31613st,(060) - Germantown Av & Erie Av,2.0,2.0,11.5,00:00:10,11:30:56,11:30:56,11:31:46,11:31:14,00:00:50,00:00:59,00:00:45,-00:00:14
23,Southbound,S23,[11:09] 8555821,8555821,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,4.75,14.25,00:00:15,11:44:32,11:44:32,11:45:29,11:44:34,00:00:57,00:00:24,00:01:00,00:00:36
23,Southbound,S23,[11:09] 8555821,8555821,Revenue,31613st,(060) - Germantown Av & Erie Av,2.75,0.5,16.5,00:00:15,11:44:56,11:44:56,11:46:24,11:45:29,00:01:28,00:00:59,00:01:26,00:00:26
23,Southbound,S23,[11:22] 8555822,8555822,Revenue,21224st,(059) - Germantown Av & Broad St,1.0,6.0,27.5,00:00:32,11:57:32,11:57:32,12:01:19,12:00:09,00:03:47,00:00:24,00:00:58,00:00:34
23,Southbound,S23,[11:22] 8555822,8555822,Revenue,31613st,(060) - Germantown Av & Erie Av,1.5,2.0,27.0,00:00:16,11:57:56,11:57:56,12:02:22,12:01:19,00:04:26,00:00:59,00:01:06,00:00:08
23,Southbound,S23,[11:36] 8555823,8555823,Revenue,21224st,(059) - Germantown Av & Broad St,1.33333333333333,2.0,10.0,00:00:35,12:11:32,12:11:32,12:09:58,12:08:52,-00:01:34,00:00:24,00:01:00,00:00:36
23,Southbound,S23,[11:36] 8555823,8555823,Revenue,31613st,(060) - Germantown Av & Erie Av,0.0,0.0,10.0,00:00:00,12:11:56,12:11:56,12:10:23,12:09:58,-00:01:33,00:00:59,00:00:32,-00:00:27
23,Southbound,S23,[11:49] 8555824,8555824,Revenue,21224st,(059) - Germantown Av & Broad St,1.0,2.75,9.5,00:00:22,12:25:32,12:25:32,12:27:26,12:26:18,00:01:54,00:00:24,00:00:59,00:00:35
23,Southbound,S23,[11:49] 8555824,8555824,Revenue,31613st,(060) - Germantown Av & Erie Av,1.25,0.5,10.25,00:00:09,12:25:56,12:25:56,12:28:21,12:27:26,00:02:25,00:00:59,00:01:04,00:00:05
23,Southbound,S23,[12:02] 8555825,8555825,Revenue,21224st,(059) - Germantown Av & Broad St,0.666666666666667,2.66666666666667,16.0,00:00:35,12:38:32,12:38:32,12:38:40,12:37:17,00:00:08,00:00:24,00:01:28,00:01:04
23,Southbound,S23,[12:02] 8555825,8555825,Revenue,31613st,(060) - Germantown Av & Erie Av,2.66666666666667,1.66666666666667,17.0,00:00:25,12:38:56,12:38:56,12:39:56,12:39:05,00:01:00,00:00:59,00:01:16,00:00:17
23,Southbound,S23,[12:16] 8555826,8555826,Revenue,21224st,(059) - Germantown Av & Broad St,2.5,1.25,15.75,00:00:41,12:52:32,12:52:32,12:55:16,12:53:42,00:02:44,00:00:24,00:01:19,00:00:55
23,Southbound,S23,[12:16] 8555826,8555826,Revenue,31613st,(060) - Germantown Av & Erie Av,2.5,1.25,17.0,00:00:15,12:52:56,12:52:56,12:56:32,12:55:16,00:03:36,00:00:59,00:01:30,00:00:32
23,Southbound,S23,[12:27] 8555827,8555827,Revenue,21224st,(059) - Germantown Av & Broad St,0.75,1.0,9.0,00:00:28,13:03:32,13:03:32,13:01:10,13:00:15,-00:02:22,00:00:24,00:01:49,00:01:25
23,Southbound,S23,[12:27] 8555827,8555827,Revenue,31613st,(060) - Germantown Av & Erie Av,1.5,0.75,9.75,00:00:02,13:03:56,13:03:56,13:02:34,13:01:58,-00:01:22,00:00:59,00:00:52,-00:00:07
23,Southbound,S23,[12:40] 8555828,8555828,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,3.75,14.75,00:00:13,13:16:32,13:16:32,13:17:59,13:17:10,00:01:27,00:00:24,00:00:43,00:00:19
23,Southbound,S23,[12:40] 8555828,8555828,Revenue,31613st,(060) - Germantown Av & Erie Av,1.25,1.0,15.0,00:00:10,13:16:56,13:16:56,13:18:41,13:17:59,00:01:45,00:00:59,00:00:37,-00:00:22
23,Southbound,S23,[12:53] 8555829,8555829,Revenue,21224st,(059) - Germantown Av & Broad St,0.666666666666667,6.66666666666667,18.3333333333333,00:00:28,13:29:32,13:29:32,13:35:18,13:34:11,00:05:46,00:00:24,00:01:16,00:00:52
23,Southbound,S23,[12:53] 8555829,8555829,Revenue,31613st,(060) - Germantown Av & Erie Av,2.33333333333333,2.33333333333333,18.3333333333333,00:00:26,13:29:56,13:29:56,13:36:32,13:35:18,00:06:36,00:00:59,00:01:11,00:00:12
23,Southbound,S23,[13:06] 8555830,8555830,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,5.1,24.4,00:00:27,13:42:32,13:42:32,13:46:51,13:45:41,00:04:19,00:00:24,00:01:12,00:00:48
23,Southbound,S23,[13:06] 8555830,8555830,Revenue,31613st,(060) - Germantown Av & Erie Av,4.1,3.2,25.3,00:00:35,13:42:56,13:42:56,13:48:12,13:46:51,00:05:16,00:00:59,00:01:25,00:00:26
23,Southbound,S23,[13:19] 8555831,8555831,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,2.0,21.0,00:00:09,13:55:32,13:55:32,13:58:22,13:57:52,00:02:50,00:00:24,00:00:32,00:00:08
23,Southbound,S23,[13:19] 8555831,8555831,Revenue,31613st,(060) - Germantown Av & Erie Av,0.5,1.0,20.5,00:00:12,13:55:56,13:55:56,13:58:57,13:58:25,00:03:01,00:00:59,00:00:58,00:00:00
23,Southbound,S23,[13:32] 8555832,8555832,Revenue,21224st,(059) - Germantown Av & Broad St,0.5,3.0,19.0,00:00:34,14:08:32,14:08:32,14:13:40,14:12:28,00:05:08,00:00:24,00:01:16,00:00:52
23,Southbound,S23,[13:32] 8555832,8555832,Revenue,31613st,(060) - Germantown Av & Erie Av,1.5,4.5,16.0,00:00:20,14:08:56,14:08:56,14:14:51,14:13:40,00:05:55,00:00:59,00:01:17,00:00:18
23,Southbound,S23,[13:45] 8555833,8555833,Revenue,21224st,(059) - Germantown Av & Broad St,0.5,1.75,11.5,00:00:17,14:21:32,14:21:32,14:20:18,14:19:33,-00:01:14,00:00:24,00:00:38,00:00:14
23,Southbound,S23,[13:45] 8555833,8555833,Revenue,31613st,(060) - Germantown Av & Erie Av,1.25,1.0,11.75,00:00:06,14:21:56,14:21:56,14:21:05,14:20:18,-00:00:51,00:00:59,00:01:04,00:00:06
23,Southbound,S23,[13:58] 8555782,8555782,Revenue,21224st,(059) - Germantown Av & Broad St,0.5,1.75,13.75,00:01:05,14:34:32,14:34:32,14:34:37,14:32:38,00:00:05,00:00:24,00:01:31,00:01:07
23,Southbound,S23,[13:58] 8555782,8555782,Revenue,31613st,(060) - Germantown Av & Erie Av,1.0,3.0,11.75,00:00:17,14:34:56,14:34:56,14:35:29,14:34:37,00:00:33,00:00:59,00:01:03,00:00:04
23,Southbound,S23,[14:11] 8555783,8555783,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,4.0,17.0,00:00:26,14:47:32,14:47:32,14:52:48,14:51:28,00:05:16,00:00:24,00:01:39,00:01:15
23,Southbound,S23,[14:11] 8555783,8555783,Revenue,31613st,(060) - Germantown Av & Erie Av,2.5,1.5,18.0,00:00:27,14:47:56,14:47:56,14:54:14,14:52:48,00:06:18,00:00:59,00:01:11,00:00:12
23,Southbound,S23,[14:24] 8555784,8555784,Revenue,21224st,(059) - Germantown Av & Broad St,0.0,2.75,16.75,00:00:15,15:00:32,15:00:32,15:06:25,15:05:56,00:05:53,00:00:24,00:00:26,00:00:02
23,Southbound,S23,[14:24] 8555784,8555784,Revenue,31613st,(060) - Germantown Av & Erie Av,1.0,4.0,13.75,00:00:04,15:00:56,15:00:56,15:06:42,15:06:25,00:05:46,00:00:59,00:01:21,00:00:22
